Year,Month,Day,Hour,Wind Speed
2000,1,23,20,1.32959342
2000,1,23,21,1.217465758
2000,1,23,22,1.277340055
2000,1,23,23,1.481596947
2000,1,24,0,1.73314178
2000,1,24,1,1.954725862
2000,1,24,2,1.948865294
2000,1,24,3,1.739703536
2000,1,24,4,1.377105117
2000,1,24,5,0.8943055868
2000,1,24,6,0.486589849
2000,1,24,7,0.7185908556
2000,1,24,8,1.104270816
2000,1,24,9,1.836557508
2000,1,24,10,2.002314329
2000,1,24,11,1.965747952
2000,1,24,12,1.930340886
2000,1,24,13,1.968519688
2000,1,24,14,2.129948854
2000,1,24,15,2.435306549
2000,1,24,16,2.785317421
2000,1,24,17,3.255177498
2000,1,24,18,3.611688375
2000,1,24,19,3.752424479
2000,1,24,20,3.759790897
2000,1,24,21,3.706374407
2000,1,24,22,3.567685843
2000,1,24,23,3.37956357
2000,1,25,0,3.152886391
2000,1,25,1,2.91423583
2000,1,25,2,2.866812229
2000,1,25,3,2.936298847
2000,1,25,4,3.050305843
2000,1,25,5,3.176472187
2000,1,25,6,3.28652072
2000,1,25,7,2.967597723
2000,1,25,8,2.818900824
2000,1,25,9,2.974567413
2000,1,25,10,2.82811594
2000,1,25,11,2.667377949
2000,1,25,12,2.502075672
2000,1,25,13,2.371221542
2000,1,25,14,2.287881613
2000,1,25,15,2.284984827
2000,1,25,16,2.294713974
2000,1,25,17,2.42680192
2000,1,25,18,2.630871534
2000,1,25,19,2.848781347
2000,1,25,20,3.201060057
2000,1,25,21,3.549733162
2000,1,25,22,3.742231369
2000,1,25,23,3.793874264
2000,1,26,0,3.708204985
2000,1,26,1,3.526167154
2000,1,26,2,3.434215307
2000,1,26,3,3.360788107
2000,1,26,4,3.302336931
2000,1,26,5,3.269676685
2000,1,26,6,3.256658316
2000,1,26,7,2.968678474
2000,1,26,8,3.056042671
2000,1,26,9,3.163351059
2000,1,26,10,3.056442261
2000,1,26,11,2.982373476
2000,1,26,12,2.890223742
2000,1,26,13,2.833171844
2000,1,26,14,2.785456896
2000,1,26,15,2.769237518
2000,1,26,16,2.738803387
2000,1,26,17,2.789553642
2000,1,26,18,3.048127174
2000,1,26,19,3.274476051
2000,1,26,20,3.493326426
2000,1,26,21,3.643563271
2000,1,26,22,3.702582598
2000,1,26,23,3.704669476
2000,1,27,0,3.649830818
2000,1,27,1,3.544696093
2000,1,27,2,3.443706512
2000,1,27,3,3.374547243
2000,1,27,4,3.282030821
2000,1,27,5,3.063942671
2000,1,27,6,2.766321421
2000,1,27,7,2.635418177
2000,1,27,8,2.851879597
2000,1,27,9,3.348370314
2000,1,27,10,3.657845259
2000,1,27,11,3.709821701
2000,1,27,12,3.710171938
2000,1,27,13,3.698817968
2000,1,27,14,3.673304319
2000,1,27,15,3.68281126
2000,1,27,16,3.55073905
2000,1,27,17,3.37273407
2000,1,27,18,3.536881447
2000,1,27,19,3.706405163
2000,1,27,20,3.886149406
2000,1,27,21,3.938720703
2000,1,27,22,3.883151531
2000,1,27,23,3.712713957
2000,1,28,0,3.435057163
2000,1,28,1,3.124746561
2000,1,28,2,2.820828676
2000,1,28,3,2.611080885
2000,1,28,4,2.506117344
2000,1,28,5,2.39397192
2000,1,28,6,2.244763851
2000,1,28,7,2.198195219
2000,1,28,8,2.431764603
2000,1,28,9,2.819547892
2000,1,28,10,3.070209742
2000,1,28,11,3.084357023
2000,1,28,12,3.011692524
2000,1,28,13,2.917647362
2000,1,28,14,2.906117439
2000,1,28,15,2.901256561
2000,1,28,16,2.844295979
2000,1,28,17,2.867912769
2000,1,28,18,3.097415209
2000,1,28,19,3.2897017
2000,1,28,20,3.504469395
2000,1,28,21,3.611574888
2000,1,28,22,3.575930834
2000,1,28,23,3.456530571
2000,1,29,0,3.253394604
2000,1,29,1,3.004492283
2000,1,29,2,2.831069708
2000,1,29,3,2.733094454
2000,1,29,4,2.686080456
2000,1,29,5,2.676861048
2000,1,29,6,2.701671362
2000,1,29,7,2.47804904
2000,1,29,8,2.637042522
2000,1,29,9,2.988837242
2000,1,29,10,2.890260458
2000,1,29,11,2.713047743
2000,1,29,12,2.53528142
2000,1,29,13,2.452970266
2000,1,29,14,2.494076252
2000,1,29,15,2.592914343
2000,1,29,16,2.573644161
2000,1,29,17,2.634299517
2000,1,29,18,2.769906282
2000,1,29,19,2.853717089
2000,1,29,20,2.919361591
2000,1,29,21,2.976454735
2000,1,29,22,3.000606775
2000,1,29,23,2.96194768
2000,1,30,0,2.827440262
2000,1,30,1,2.601999998
2000,1,30,2,2.377366304
2000,1,30,3,2.124018669
2000,1,30,4,1.881706953
2000,1,30,5,1.68305099
2000,1,30,6,1.611714602
2000,1,30,7,1.588191152
2000,1,30,8,1.828805685
2000,1,30,9,3.055603504
2000,1,30,10,3.291366577
2000,1,30,11,3.378557682
2000,1,30,12,3.366745472
2000,1,30,13,3.299793243
2000,1,30,14,3.18970418
2000,1,30,15,3.068297863
2000,1,30,16,2.830970049
2000,1,30,17,2.727729321
2000,1,30,18,2.781172752
2000,1,30,19,2.849685907
2000,1,30,20,3.046116352
2000,1,30,21,3.237641096
2000,1,30,22,3.330249071
2000,1,30,23,3.363856792
2000,1,31,0,3.334410191
2000,1,31,1,3.241785049
2000,1,31,2,3.159997463
2000,1,31,3,3.018624306
2000,1,31,4,2.829194784
2000,1,31,5,2.658570051
2000,1,31,6,2.552879333
2000,1,31,7,2.221545219
2000,1,31,8,1.780621052
2000,1,31,9,2.031861782
2000,1,31,10,2.193526745
2000,1,31,11,2.275513411
2000,1,31,12,2.258973837
2000,1,31,13,2.189639807
2000,1,31,14,2.247386932
2000,1,31,15,2.423074245
2000,1,31,16,2.524644852
2000,1,31,17,2.711906433
2000,1,31,18,2.985137463
2000,1,31,19,3.206901312
2000,1,31,20,3.304491758
2000,1,31,21,3.349036217
2000,1,31,22,3.383826494
2000,1,31,23,3.390618086
2000,2,1,0,3.382694006
2000,2,1,1,3.409600496
2000,2,1,2,3.435902119
2000,2,1,3,3.324557781
2000,2,1,4,3.127027273
2000,2,1,5,2.920458794
2000,2,1,6,2.743616819
2000,2,1,7,2.265900135
2000,2,1,8,1.665036201
2000,2,1,9,1.37406683
2000,2,1,10,1.314104795
2000,2,1,11,1.342419863
2000,2,1,12,1.343147039
2000,2,1,13,1.323112488
2000,2,1,14,1.405017257
2000,2,1,15,1.581405997
2000,2,1,16,1.880141377
2000,2,1,17,2.372576237
2000,2,1,18,2.830365419
2000,2,1,19,3.17677331
2000,2,1,20,3.306584835
2000,2,1,21,3.414391279
2000,2,1,22,3.603927851
2000,2,1,23,3.824084282
2000,2,2,0,3.950222254
2000,2,2,1,3.931088924
2000,2,2,2,3.767736912
2000,2,2,3,3.575763941
2000,2,2,4,3.439377785
2000,2,2,5,3.401894331
2000,2,2,6,3.425474167
2000,2,2,7,2.968461752
